QTL_ID	QTL_symbol	Trait_name	Assotype	MapType	Chromosome	Position_cm	Range_cm	FlankMark_A2	FlankMark_A1	Peak_Mark	FlankMark_B1	FlankMark_B2	Exp_ID	Model	TestBase	SigLevel	LOD_score	LS_mean	P_values	F_Statistics	VARIANCE	Dom_effect	Add_effect	PUBMED_ID	Cand_gene_symb	Cand_gene_name	Comments
32167	EAVRESI	Equine arteritis virus	Association	Genome	11	2820.48	2820.48-2820.48			rs68888904			1407	Mendelian		Significant			3.10E-13					21994447			
32168	EAVRESI	Equine arteritis virus	Association	Genome	11	2812.54	2812.54-2812.55			rs68887513			1407	Mendelian		Significant			1.12E-9					21994447			
32169	EAVRESI	Equine arteritis virus	Association	Genome	11	2810.53	2810.53-2810.53			rs68886193			1407	Mendelian		Significant			3.60E-9					21994447			
32170	EAVRESI	Equine arteritis virus	Association	Genome	11	2820.15	2820.15-2820.15			rs68887602			1407	Mendelian		Significant			5.45E-9					21994447			
32171	EAVRESI	Equine arteritis virus	Association	Genome	11	2819.42	2819.41-2819.42			rs68887600			1407	Mendelian		Significant			2.28E-5					21994447			
32172	EAVRESI	Equine arteritis virus	Association	Genome	11	2829.13	2829.13-2829.13			rs68888958			1407	Mendelian		Significant			6.52E-5					21994447			
32173	EAVRESI	Equine arteritis virus	QTL	Genome	11	2822.99	2820.96-2825.01		rs68888908		rs68888930		1407	Mendelian		Significant			2.76E-28					21994447			
32174	MFERT	male fertility	Association	Genome	6	775.09	775.09-775.09			rs68667247			1408	Mendelian		Significant			0.047					25354211	PLCZ1	phospholipase C, zeta 1	
32175	MFERT	male fertility	Association	Linkage	6	59.93	126.80-126.80						1408	Mendelian		Significant			0.047					25354211	PLCZ1	phospholipase C, zeta 1	g.45595060G>T
32176	MFERT	male fertility	Association	Linkage	6	59.94	126.80-126.80						1408	Mendelian		Significant			0.047					25354211	PLCZ1	phospholipase C, zeta 1	g.45599001G>A
32177	MFERT	male fertility	Association	Genome	6	59.92							1408	Mendelian		Significant			0.004					25354211	PLCZ1	phospholipase C, zeta 1	g.45581730T>C
32178	MFERT	male fertility	Association	Linkage	6	59.92	126.80-126.80						1408	Mendelian		Significant			0.040					25354211	PLCZ1	phospholipase C, zeta 1	g.45586682G>A
32179	MFERT	male fertility	Association	Linkage	6	59.91	126.80-126.80						1408	Mendelian		Significant			0.049					25354211	PLCZ1	phospholipase C, zeta 1	g.45576724T>G
32180	MFERT	male fertility	Association	Linkage	6	59.94	126.80-126.80						1408	Mendelian		Significant			0.005					25354211	PLCZ1	phospholipase C, zeta 1	g.45599377G>A
32181	MFERT	male fertility	Association	Linkage	6	59.93	126.80-126.80						1408	Mendelian		Significant			0.005					25354211	PLCZ1	phospholipase C, zeta 1	g.45594075C>T
32182	MFERT	male fertility	Association	Linkage	6	59.92	126.80-126.80						1408	Mendelian		Significant			0.016					25354211	PLCZ1	phospholipase C, zeta 1	g.45581794A>G
32183	MFERT	male fertility	Association	Linkage	6	59.92	126.80-126.80						1408	Mendelian		Significant			0.014					25354211	PLCZ1	phospholipase C, zeta 1	g.45586245T>C
32184	MFERT	male fertility	Association	Linkage	6	59.91	126.80-126.80						1408	Mendelian		Significant			0.046					25354211	PLCZ1	phospholipase C, zeta 1	g.45576460T>G
32185	MFERT	male fertility	Association	Linkage	6	59.92	126.80-126.80						1408	Mendelian		Significant			0.006					25354211	PLCZ1	phospholipase C, zeta 1	g.45586601G>A
32186	MFERT	male fertility	Association	Linkage	6	59.95	126.80-126.80						1408	Mendelian		Significant			0.008					25354211	PLCZ1	phospholipase C, zeta 1	g.45612878T>C
32735	JUMSCOR	Jumping test scores	Association	Genome	1	391.12	391.12-391.12			rs68550530			1423	Mendelian		Significant			5.37E-5				0.166	25515185			
32736	JUMSCOR	Jumping test scores	Association	Genome	1	391.12	391.12-391.12			rs68550532			1423	Mendelian		Significant			5.37E-5				0.166	25515185			
32737	JUMSCOR	Jumping test scores	Association	Genome	4	264.73	264.73-264.73			rs69586595			1423	Mendelian		Significant			6.76E-5		0.33			25515185			
32738	JUMSCOR	Jumping test scores	Association	Genome	4	264.73	264.73-264.73			rs69586599			1423	Mendelian		Significant			8.32E-5		0.31			25515185			
32739	JUMSCOR	Jumping test scores	Association	Genome	11	2822.99	2820.96-2825.01			rs68866990			1423	Mendelian		Significant			8.71E-5		0.31			25515185			
32740	JUMSCOR	Jumping test scores	Association	Genome	11	2822.99	2820.96-2825.01			rs68866991			1423	Mendelian		Significant			6.16E-5		0.42			25515185			
32741	JUMSCOR	Jumping test scores	Association	Genome	11	2822.99	2820.96-2825.01			rs68822059			1423	Mendelian		Significant			6.76E-5		0.43			25515185			
37602	GAITED	Alternate gaits	Association	Linkage	23	25.06							1476	Mendelian		Significant			<0.05					22932389	LOC100147177	duplex and mab-3 related transcription factor 3-like	
37603	RACPERM	racing performance	Association	Linkage	23	25.06							1476	Mendelian	0	Significant			<0.0001					22932389	LOC100147177	duplex and mab-3 related transcription factor 3-like	
37604	LTEARN	Lifetime earnings	Association	Linkage	23	25.06							1476	Mendelian	0	Significant			0.007					22932389	LOC100147177	duplex and mab-3 related transcription factor 3-like	
37605	GAITED	Alternate gaits	Association	Linkage	23	25.06							1477	Mendelian	0	Significant			2.3E-22					25690906	LOC100147177	duplex and mab-3 related transcription factor 3-like	Batida/picada gait type
37606	GAITED	Alternate gaits	Association	Linkage	23	25.06							1478	Mendelian	0	Significant			8.6E-8					25296665	LOC100147177	duplex and mab-3 related transcription factor 3-like	
37607	GAITED	Alternate gaits	Association	Linkage	23	25.06							1478	Mendelian	0	Significant			2.2E-16					25296665	LOC100147177	duplex and mab-3 related transcription factor 3-like	
37857	BACKS	Back conformation	Association	Genome	20	89.06	89.06-89.06			rs69177452			1281	Mendelian		Significant			1.12E-6					21070278			
37858	BACKS	Back conformation	Association	Genome	20	89.22	89.22-89.22			rs69177463			1281	Mendelian		Significant			3.79E-11					21070278			
37859	BACKS	Back conformation	Association	Genome	20	89.58	89.58-89.58			rs69177476			1281	Mendelian		Significant			0.01855					21070278			
37860	BACKS	Back conformation	Association	Genome	20	89.69	89.69-89.69			rs69177479			1281	Mendelian		Significant			0.002553					21070278			
37861	BACKS	Back conformation	Association	Genome	20	90.20	90.20-90.20			rs69178807			1281	Mendelian		Significant			8.99E-11					21070278			
37862	BACKS	Back conformation	Association	Genome	20	91.10	91.10-91.10			rs69178857			1281	Mendelian		Significant			0.007055					21070278			
37863	BACKS	Back conformation	Association	Genome	20	91.36	91.36-91.36			rs69135941			1281	Mendelian		Significant			4.80E-8					21070278			
37864	BACKS	Back conformation	Association	Genome	20	91.52	91.52-91.52			rs69135967			1281	Mendelian		Significant			0.02787					21070278			
37865	BACKS	Back conformation	Association	Genome	20	92.18	92.18-92.18			rs69126409			1281	Mendelian		Significant			0.0003					21070278			
37866	BACKS	Back conformation	Association	Genome	20	92.63	92.63-92.63			rs69127806			1281	Mendelian		Significant			0.000963					21070278			
37867	BACKS	Back conformation	Association	Genome	20	92.90	92.90-92.90			rs69127835			1281	Mendelian		Significant			4.76E-6					21070278			
37868	BACKS	Back conformation	Association	Genome	20	93.14	93.14-93.14			rs69127878			1281	Mendelian		Significant			0.001603					21070278			
37869	BACKS	Back conformation	Association	Genome	20	93.33	93.33-93.33			rs69129203			1281	Mendelian		Significant			7.38E-7					21070278			
37870	BACKS	Back conformation	Association	Genome	20	93.39	93.39-93.39			rs69129246			1281	Mendelian		Significant			0.001144					21070278			
37871	BACKS	Back conformation	Association	Genome	20	93.51	93.51-93.51			rs69129277			1281	Mendelian		Significant			0.001879					21070278			
37872	BACKS	Back conformation	Association	Genome	20	93.69	93.69-93.69			rs69129300			1281	Mendelian		Significant			0.000241					21070278			
37873	BACKS	Back conformation	Association	Genome	20	94.43	94.43-94.43			rs69130700			1281	Mendelian		Significant			0.000634					21070278			
37874	BACKS	Back conformation	Association	Genome	20	94.55	94.55-94.55			rs69132146			1281	Mendelian		Significant			2.50E-7					21070278			
37875	BACKS	Back conformation	Association	Genome	20	94.87	94.87-94.87			rs69133757			1281	Mendelian		Significant			9.03E-6					21070278			
37876	BACKS	Back conformation	Association	Genome	20	95.39	95.39-95.39			rs69135293			1281	Mendelian		Significant			0.003137					21070278			
37877	BACKS	Back conformation	QTL	Genome	20	90.21	89.06-91.36		rs69177452		rs69135941		1281	Mendelian	0	Significant			<0.00001					21070278			
37878	SUSBITE	Insect bite hypersensitivity	Association	Genome	1	618.66	618.66-618.66			rs68681167			1279	Mendelian		Significant			0.0030					22582722			
37879	SUSBITE	Insect bite hypersensitivity	Association	Genome	1	618.74	618.74-618.74			rs68681178			1279	Mendelian		Significant			0.0029					22582722			
37880	SUSBITE	Insect bite hypersensitivity	Association	Genome	1	912.31	912.31-912.31			rs68606879			1279	Mendelian		Significant			0.0019					22582722			
37881	SUSBITE	Insect bite hypersensitivity	Association	Genome	3	33.88	33.88-33.88			rs68553615			1279	Mendelian		Significant			<0.05					22582722			
37882	SUSBITE	Insect bite hypersensitivity	Association	Genome	3	33.97	33.97-33.97			rs68553621			1279	Mendelian		Significant			0.0031					22582722			
37883	SUSBITE	Insect bite hypersensitivity	Association	Genome	3	261.60	261.60-261.60			rs68549313			1279	Mendelian		Significant			0.0023					22582722			
37884	SUSBITE	Insect bite hypersensitivity	Association	Genome	4	551.00	551.00-551.00			rs69562584			1279	Mendelian		Significant			0.0017					22582722			
37885	SUSBITE	Insect bite hypersensitivity	Association	Genome	6	803.51	803.51-803.51			rs68674719			1279	Mendelian		Significant			0.0023					22582722			
37886	SUSBITE	Insect bite hypersensitivity	Association	Genome	7	31.54	31.54-31.54			rs68670791			1279	Mendelian		Significant			0.0030					22582722			
37887	SUSBITE	Insect bite hypersensitivity	Association	Genome	7	142.52	142.52-142.52			rs68781671			1279	Mendelian		Significant			0.0026					22582722			
37888	SUSBITE	Insect bite hypersensitivity	Association	Genome	8	96.15	96.15-96.15			rs68732279			1279	Mendelian		Significant			0.0029					22582722			
37889	SUSBITE	Insect bite hypersensitivity	Association	Genome	8	828.59	828.59-828.59			rs68758696			1279	Mendelian		Significant			0.0031					22582722			
37890	SUSBITE	Insect bite hypersensitivity	Association	Genome	8	828.59	828.59-828.59			rs68760204			1279	Mendelian		Significant			0.0031					22582722			
37891	SUSBITE	Insect bite hypersensitivity	Association	Genome	9	276.92	276.92-276.92			rs68765041			1279	Mendelian		Significant			0.0021					22582722			
37892	SUSBITE	Insect bite hypersensitivity	Association	Genome	11	1821.59	1821.59-1821.59			rs68944739			1279	Mendelian		Significant			0.0012					22582722			
37893	SUSBITE	Insect bite hypersensitivity	Association	Genome	11	1863.83	1863.83-1863.83			rs68947757			1279	Mendelian		Significant			0.0010					22582722			
37894	SUSBITE	Insect bite hypersensitivity	Association	Genome	11	1880.17	1880.17-1880.17			rs68950893			1279	Mendelian		Significant			0.0014					22582722			
37895	SUSBITE	Insect bite hypersensitivity	Association	Genome	20	90.21	89.06-91.36			rs69177440			1279	Mendelian		Significant			0.0023					22582722			
37896	SUSBITE	Insect bite hypersensitivity	Association	Genome	20	90.21	89.06-91.36			rs69177453			1279	Mendelian		Significant			0.0009					22582722			
37897	SUSBITE	Insect bite hypersensitivity	Association	Genome	27	30.72	30.72-30.72			rs69342162			1279	Mendelian		Significant			0.0004					22582722			
37898	SUSBITE	Insect bite hypersensitivity	Association	Genome	30	23.63	23.63-23.63			rs69423083			1279	Mendelian		Significant			0.0010					22582722			
37899	SUSBITE	Insect bite hypersensitivity	Association	Genome	30	110.51	110.51-110.51			rs69472494			1279	Mendelian		Significant			0.0006					22582722			
37900	SUSBITE	Insect bite hypersensitivity	Association	Genome	30	110.51	110.51-110.51			rs69472495			1279	Mendelian		Significant			0.0006					22582722			
37901	SUSBITE	Insect bite hypersensitivity	Association	Genome	X	36.49	36.49-36.49			rs69557903			1279	Mendelian		Significant			0.0021					22582722			
37902	OSTD	Osteochondrosis dissecans	Association	Genome	5	748.65	748.65-748.65			rs69525699			1278	Mendelian		Significant			4.26E-5					21070284			
37903	OSTD	Osteochondrosis dissecans	Association	Genome	10	465.41	465.41-465.41			rs68861801			1278	Mendelian		Significant			1.19E-5					21070284			
37904	OSTD	Osteochondrosis dissecans	Association	Genome	10	465.50	465.50-465.50			rs68863106			1278	Mendelian		Significant			1.19E-5					21070284			
37905	OSTD	Osteochondrosis dissecans	Association	Genome	27	89.39	89.39-89.39			rs69314529			1278	Mendelian		Significant			3.88E-5					21070284			
37906	OSTD	Osteochondrosis dissecans	Association	Genome	27	91.23	91.23-91.23			rs69296931			1278	Mendelian		Significant			4.87E-5					21070284			
37907	OSTD	Osteochondrosis dissecans	Association	Genome	28	80.36	80.36-80.36			rs69404339			1278	Mendelian		Significant			4.66E-5					21070284	TBC1D22A	TBC1 domain family, member 22A 	
37908	OSTD	Osteochondrosis dissecans	Association	Genome	28	80.37	80.37-80.37			rs69404341			1278	Mendelian		Significant			4.66E-5					21070284	TBC1D22A	TBC1 domain family, member 22A 	
37909	JUMSCOR	Jumping test scores	Association	Genome	1	8.77	8.77-8.77			rs68478481			1283	Mendelian		Significant			2.51E-6					22497689			
37910	JUMSCOR	Jumping test scores	Association	Genome	1	8.83	8.83-8.83			rs68478488			1283	Mendelian		Significant			1.29E-6					22497689			
37911	JUMSCOR	Jumping test scores	Association	Genome	1	211.81	211.81-211.81			rs68581734			1283	Mendelian		Significant			4.37E-6					22497689			
37912	JUMSCOR	Jumping test scores	Association	Genome	1	225.35	225.34-225.35			rs68607125			1283	Mendelian		Significant			6.31E-7					22497689			
37913	JUMSCOR	Jumping test scores	Association	Genome	1	225.36	225.36-225.36			rs68607127			1283	Mendelian		Significant			6.31E-7					22497689			
37914	JUMSCOR	Jumping test scores	Association	Genome	8	253.72	253.72-253.72			rs68808738			1283	Mendelian		Significant			3.98E-8					22497689			
37915	JUMSCOR	Jumping test scores	Association	Genome	9	220.11	220.11-220.11			rs68814577			1283	Mendelian		Significant			5.01E-6					22497689			
37916	JUMSCOR	Jumping test scores	Association	Genome	26	18.22	18.22-18.22			rs69301583			1283	Mendelian		Significant			5.37E-7					22497689			
37917	JUMSCOR	Jumping test scores	Association	Genome	26	32.81	32.81-32.81			rs69411131			1283	Mendelian		Significant			2.14E-6					22497689			
37918	RACPERM	racing performance	Association	Genome	4	216.47	216.47-216.47			rs69586787			1280	Mendelian	0	Significant			0.0006					21070277	PDK4	pyruvate dehydrogenase kinase, isozyme 4	
37919	RACPERM	racing performance	Association	Genome	4	216.49	216.49-216.49			rs69586789			1280	Mendelian	0	Significant			0.0004					21070277	PDK4	pyruvate dehydrogenase kinase, isozyme 4	
37920	LTEARN	Lifetime earnings	Association	Genome	18	122.96	122.96-122.96			rs69125012			1277	Mendelian	0	Significant			1.11E-4					21070273			
37921	LTEARN	Lifetime earnings	Association	Genome	18	123.07	123.07-123.07			rs69125077			1277	Mendelian	0	Significant			1.19E-4					21070273			
37922	LTEARN	Lifetime earnings	Association	Genome	18	124.33	124.33-124.33			rs69126375			1277	Mendelian	0	Significant			0.001					21070273			
37923	LTEARN	Lifetime earnings	QTL	Genome	18	123.65	122.96-124.33		rs69125012		rs69126375		1277	Mendelian	0	Significant			<1E-5					21070273			
37924	DWARF	Dwarfism	Association	Genome	14	6.39	6.39-6.39			rs68963993			1282	Mendelian		Significant			4.54E-5					21070269			
37925	DWARF	Dwarfism	Association	Genome	14	9.20	9.20-9.20			rs68916209			1282	Mendelian		Significant			4.94E-5					21070269			
56195	SUSBITE	Insect bite hypersensitivity	Association	Genome	X	115.80	115.12-116.48		rs69471373	rs69471396	rs69479430		1498	Mendelian	0	Significant					0.51			26026046			
56196	OSTD	Osteochondrosis dissecans	Association	Genome	1	683.86	683.86-683.86			rs68607941 			1499	-	0	-		0,9471	0,0001					ISU0075			
56197	OSTD	Osteochondrosis dissecans	Association	Genome	1	765.84	765.84-765.84			rs68635862			1499	-	0	-		1,04	0,0003					ISU0075			
56198	OSTD	Osteochondrosis dissecans	Association	Genome	7	163.19	163.19-163.19			rs68810984			1499	-	0	-		0,9967	0,0003					ISU0075			
56199	OSTD	Osteochondrosis dissecans	Association	Genome	29	62.33	62.33-62.33			rs69439036			1499	-	0	-		-2,132	0,0006					ISU0075			
56777	WITHIH	withers height	Association	Genome	3	427.19	427.19-427.19			rs68603064			1517	Mendelian	0	Significant			<0.01					26158461			
56778	BL	Body length	Association	Genome	3	427.19	427.19-427.19			rs68603064			1517	Mendelian	0	Significant			<0.01					26158461			
56779	CHCIR	Chest circumference	Association	Genome	3	427.19	427.19-427.19			rs68603064			1517	Mendelian	0	Significant			<0.05					26158461			
56780	CANNON	Cannon bone circumference	Association	Genome	3	427.19	427.19-427.19			rs68603064			1517	Mendelian	0	Significant			<0.05					26158461			
57423	RACPERM	racing performance	Association	Genome	5	394.00	394.00-394.00			rs69588623			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57424	RACPERM	racing performance	Association	Genome	8	69.79	69.79-69.79			rs68795541			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57425	RACPERM	racing performance	Association	Genome	8	72.39	72.39-72.39			rs68798522			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57426	RACPERM	racing performance	Association	Genome	8	136.93	136.93-136.94			rs68753017			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57427	RACPERM	racing performance	Association	Genome	16	92.09	92.09-92.09			rs69092250			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57428	RACPERM	racing performance	Association	Genome	16	100.95	100.95-100.95			rs69082409			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57429	RACPERM	racing performance	Association	Genome	16	105.75	105.75-105.75			rs69083744			1533	Mendelian		Suggestive			<0.10					25925054	CNTN3	contactin 3	race time EBV
57430	RACPERM	racing performance	Association	Genome	16	106.05	106.05-106.05			rs69083758			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57431	RACPERM	racing performance	Association	Genome	16	110.03	110.03-110.03			rs69085207			1533	Mendelian		Suggestive			<0.10					25925054	PDZRN3	PDZ domain containing ring finger 3	race time EBV
57432	RACPERM	racing performance	Association	Genome	16	110.33	110.33-110.33			rs69085221			1533	Mendelian		Suggestive			<0.10					25925054	PDZRN3	PDZ domain containing ring finger 3	race time EBV
57433	RACPERM	racing performance	Association	Genome	16	110.36	110.36-110.36			rs69085224			1533	Mendelian		Suggestive			<0.10					25925054	PDZRN3	PDZ domain containing ring finger 3	race time EBV
57434	RACPERM	racing performance	Association	Genome	16	110.38	110.38-110.38			rs69085227			1533	Mendelian		Suggestive			<0.10					25925054	PDZRN3	PDZ domain containing ring finger 3	race time EBV
57435	RACPERM	racing performance	Association	Genome	16	113.10	113.10-113.10			rs69086726			1533	Mendelian		Suggestive			<0.10					25925054	PPP4R2	n/protein phosphatase 4, regulatory subunit 2	race time EBV
57436	RACPERM	racing performance	Association	Genome	16	113.91	113.91-113.91			rs69086740			1533	Mendelian		Suggestive			<0.10					25925054	GXYLT2	glucoside xylosyltransferase 2	race time EBV
57437	RACPERM	racing performance	Association	Genome	16	115.33	115.33-115.33			rs69086774			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57438	RACPERM	racing performance	Association	Genome	16	115.50	115.50-115.50			rs69086788			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57439	RACPERM	racing performance	Association	Genome	20	64.11	64.11-64.11			rs69298521			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57440	RACPERM	racing performance	Association	Genome	20	64.60	64.60-64.60			rs69300047			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57441	RACPERM	racing performance	Association	Genome	20	68.90	68.90-68.90			rs69213168			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57442	RACPERM	racing performance	Association	Genome	20	68.90	68.90-68.90			rs69213173			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57443	RACPERM	racing performance	Association	Genome	21	339.09	339.09-339.09			rs69181172			1533	Mendelian		Suggestive			<0.10					25925054	ARL15	ADP-ribosylation factor-like 15 	race time EBV
57444	RACPERM	racing performance	Association	Genome	21	342.71	342.71-342.71			rs69182266			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57445	RACPERM	racing performance	Association	Genome	21	887.24	887.24-887.24			rs69262693			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57446	RACPERM	racing performance	Association	Genome	21	914.59	914.59-914.59			rs69256593			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57447	RACPERM	racing performance	Association	Genome	21	922.38	922.38-922.38			rs69245993			1533	Mendelian		Suggestive			<0.10					25925054	CCT5	chaperonin containing TCP1, subunit 5 (epsilon)	race time EBV
57448	RACPERM	racing performance	Association	Genome	21	931.90	931.90-931.91			rs69251816			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57449	RACPERM	racing performance	Association	Genome	28	32.83	32.83-32.83			rs69356435			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57450	RACPERM	racing performance	Association	Genome	30	20.39	20.39-20.39			rs69407885			1533	Mendelian		Suggestive			<0.10					25925054			race time EBV
57546	LEGCOM	leg conformation	Association	Genome	3	424.98	420.93-429.03						1547			Significant			3e-10					26767322			
65935	MFERT	male fertility	Association	Genome	13	178.37	178.37-178.37			rs69101140			1623	Mendelian		Significant			0.001					25495881	FKBP6	FK506 binding protein 6, 36kDa	
65936	MFERT	male fertility	Association	Genome	13	178.48	178.48-178.48			rs782862302			1623	Mendelian		Suggestive			0.065					25495881	FKBP6	FK506 binding protein 6, 36kDa	
70906	OSTEO	osteochondrosis	Association	Genome	14	27.86	27.86-27.86			rs68989341			1646	Mendelian		Significant			7.99E-6					26753841			
70907	OSTEO	osteochondrosis	Association	Genome	14	58.23	58.23-58.23			rs68990882			1646	Mendelian		Significant			1.43E-5					26753841			
70908	OSTEO	osteochondrosis	Association	Genome	14	30.33	30.33-30.33			rs68975358			1646	Mendelian		Significant			2.77E-5					26753841			
70909	OSTEO	osteochondrosis	Association	Genome	14	30.35	30.35-30.35			rs68975366			1646	Mendelian		Significant			2.77E-5					26753841			
70910	OSTEO	osteochondrosis	Association	Genome	14	29.94	29.94-29.94			rs68972473			1646	Mendelian		Significant			5.17E-5					26753841			
70911	OSTEO	osteochondrosis	Association	Genome	10	327.51	327.51-327.51			rs68899783			1646	Mendelian		Significant			8.32E-5					26753841			
70912	OSTEO	osteochondrosis	Association	Genome	14	57.12	57.12-57.12			rs68989414			1646	Mendelian		Significant			8.91E-5					26753841			
70913	OSTEO	osteochondrosis	Association	Genome	21	1017.96	1017.96-1017.96			rs69196717			1646	Mendelian		Significant			1.51E-4					26753841			
70914	OSTEO	osteochondrosis	Association	Genome	14	58.37	58.37-58.37			rs68990887			1646	Mendelian		Significant			1.55E-4					26753841			
70915	OSTEO	osteochondrosis	Association	Genome	14	29.78	29.78-29.78			rs68986591			1646	Mendelian		Significant			1.64E-4					26753841			
70916	OSTEO	osteochondrosis	Association	Genome	1	630.75	630.75-630.75			rs68662723			1646	Mendelian		Significant			1.80E-4					26753841			
70917	OSTEO	osteochondrosis	Association	Genome	14	61.51	61.51-61.51			rs68956947			1646	Mendelian		Significant			1.83E-4					26753841			
96052	MFERT	male fertility	Association	Genome	25	49.64	49.64-49.64			rs782883081			1684	Mendelian		Significant			0.008					27079378	NOTCH1	notch 1	
103431	SEMVOL	Semen volume	Association	Genome	5	362.17	362.17-362.17			rs69546470			1718	Mendelian		Significant			0.002		24.7			27334685	MIER1	mesoderm induction early response 1, transcriptional regulator	
103432	SEMVOL	Semen volume	Association	Genome	28	70.65	70.65-70.65			rs69529593			1718	Mendelian		Significant			0.039		19.4			27334685			
103433	SPCON	Sperm concentration	Association	Genome	1	199.72	199.72-199.72			rs68461416			1718	Mendelian		Significant			0.041		17.7			27334685			
103434	SPCON	Sperm concentration	Association	Genome	5	362.17	362.17-362.17			rs69570288			1718	Mendelian		Significant			0.007		20.1			27334685	NEGR1	neuronal growth regulator 1 	
103435	SPCON	Sperm concentration	Association	Genome	20	80.32	80.32-80.32			rs69167803			1718	Mendelian		Significant			0.046		17.8			27334685			
103436	SPCON	Sperm concentration	Association	Genome	21	699.58	699.58-699.58			rs69194094			1718	Mendelian		Significant			0.004		20.7			27334685			
103437	SPCON	Sperm concentration	Association	Genome	21	699.58	699.58-699.58			rs69194095			1718	Mendelian		Significant			0.006		20.5			27334685			
103438	SPCON	Sperm concentration	Association	Genome	21	699.58	699.58-699.58			rs69195507			1718	Mendelian		Significant			0.006		20.5			27334685			
103439	SPCON	Sperm concentration	Association	Genome	26	58.06	58.06-58.06			rs69318530			1718	Mendelian		Suggestive			0.054					27334685			
103440	SPMOT	Sperm motility	Association	Genome	1	199.72	199.72-199.72			rs68627548			1718	Mendelian		Significant			0.049		15.6			27334685	CTNNA3	catenin alpha 3	
103441	SPMOT	Sperm motility	Association	Genome	1	199.72	199.72-199.72			rs68627564			1718	Mendelian		Significant			0.026		20.1			27334685	CTNNA3	catenin alpha 3	
103442	SPMOT	Sperm motility	Association	Genome	3	151.60	151.60-151.60			rs68679833			1718	Mendelian		Significant			0.038		12.8			27334685			
103443	SPMOT	Sperm motility	Association	Genome	3	151.60	151.60-151.60			rs68679839			1718	Mendelian		Significant			0.038		12.8			27334685			
103444	SPMOT	Sperm motility	Association	Genome	3	151.60	151.60-151.60			rs68452732			1718	Mendelian		Significant			0.020		20.5			27334685	C1QTNF7	C1q and tumor necrosis factor related protein 7	
103445	SPMOT	Sperm motility	Association	Genome	3	151.60	151.60-151.60			rs68452734			1718	Mendelian		Significant			0.020		14.2			27334685	C1QTNF7	C1q and tumor necrosis factor related protein 7	
103446	SPERMCT	Sperm count	Association	Genome	3	151.60	151.60-151.60			rs68617569			1718	Mendelian		Significant			0.032		19.1			27334685			
103447	SPERMCT	Sperm count	Association	Genome	9	156.79	156.79-156.79			rs68792021			1718	Mendelian		Significant			0.022		19.1			27334685			
103448	SPERMCT	Sperm count	Association	Genome	19	65.82	65.82-65.82			rs69161961			1718	Mendelian		Significant			0.013		20.0			27334685	NXPE3	neurexophilin and PC-esterase domain family member 3 	
103449	SPERMCT	Sperm count	Association	Genome	22	77.72	77.72-77.72			rs69216416			1718	Mendelian		Significant			0.041		18.5			27334685			
103450	MOTSCT	Number of motile sperm	Association	Genome	1	199.72	199.72-199.72			rs68635013			1718	Mendelian		Significant			0.011		20.5			27334685			
103451	MOTSCT	Number of motile sperm	Association	Genome	1	199.72	199.72-199.72			rs68628642			1718	Mendelian		Significant			0.022					27334685	CTNNA3	catenin alpha 3	
103452	MOTSCT	Number of motile sperm	Association	Genome	8	442.52	442.52-442.52			rs68767947			1718	Mendelian		Significant			0.022		18.7			27334685			
103453	MOTSCT	Number of motile sperm	Association	Genome	9	156.79	156.79-156.79			rs68791757			1718	Mendelian		Significant			0.025		18.4			27334685			
103454	MOTSCT	Number of motile sperm	Association	Genome	9	156.79	156.79-156.79			rs68791760			1718	Mendelian		Significant			0.021		18.8			27334685			
103455	MOTSCT	Number of motile sperm	Association	Genome	9	156.79	156.79-156.79			rs68793309			1718	-	0	-			0.025		18.4			27334685			
103456	MOTSCT	Number of motile sperm	Association	Genome	9	156.79	156.79-156.79			rs68793318			1718	Mendelian		Significant			0.025		18.4			27334685			
103457	MOTSCT	Number of motile sperm	Association	Genome	9	156.79	156.79-156.79			rs68793362			1718	Mendelian		Significant			0.014		19.3			27334685			
103458	MOTSCT	Number of motile sperm	Association	Genome	15	1765.26	1765.26-1765.26			rs69017496			1718	Mendelian		Significant			0.015		19.3			27334685			
103459	MOTSCT	Number of motile sperm	Association	Genome	22	77.72	77.72-77.72			rs69216416			1718	Mendelian		Significant			0.015		19.3			27334685			
